index,id,title,type,description,release_year,age_certification,runtime,imdb_id,imdb_score,imdb_votes,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,runtime_omdb_min,imdbVotes_clean,imdbRating_clean
869,tm169719,42,MOVIE,"The powerful story of Jackie Robinson, the legendary baseball player who broke Major League Baseballâ€™s color barrier when he joined the roster of the Brooklyn Dodgers. The film follows the innovative Dodgersâ€™ general manager Branch Rickey, the MLB executive who first signed Robinson to the minors and then helped to bring him up to the show.",2013,PG-13,128,tt0453562,7.5,93314.0,42,2013,PG-13,12 Apr 2013,128 min,"Biography, Drama, Sport",Brian Helgeland,Brian Helgeland,"Chadwick Boseman, T.R. Knight, Harrison Ford","In 1947, Jackie Robinson becomes the first African-American to play in Major League Baseball in the modern era when he was signed by the Brooklyn Dodgers and faces considerable racism in the process.",English,United States,3 wins & 21 nominations total,https://m.media-amazon.com/images/M/MV5BMTQwMDU4MDI3MV5BMl5BanBnXkFtZTcwMjU1NDgyOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62.0,7.5,"106,903",tt0453562,movie,,"$95,059,709",,,128.0,106903.0,7.5
885,tm148671,A Walk Among the Tombstones,MOVIE,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,2014,R,113,tt0365907,6.5,120389.0,A Walk Among the Tombstones,2014,R,19 Sep 2014,114 min,"Action, Crime, Drama",Scott Frank,"Lawrence Block, Scott Frank","Liam Neeson, Dan Stevens, David Harbour",Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,"English, Spanish, Urdu, Russian",United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BMTQ3NzY2MTg1M15BMl5BanBnXkFtZTgwODY2Njk4MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57.0,6.5,"129,214",tt0365907,movie,,"$26,307,600",,,114.0,129214.0,6.5
887,tm153284,The Giver,MOVIE,"In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.",2014,PG-13,97,tt0435651,6.4,118117.0,The Giver,2014,PG-13,15 Aug 2014,97 min,"Drama, Romance, Sci-Fi",Phillip Noyce,"Michael Mitnick, Robert B. Weide, Lois Lowry","Brenton Thwaites, Jeff Bridges, Meryl Streep","In a seemingly perfect community without war, pain, suffering, differences, or choices, a young boy is chosen to learn from an elderly man, the true pain and pleasure of the real world.",English,"Canada, South Africa, United States",3 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMTY1MTIxMjg2Ml5BMl5BanBnXkFtZTgwMjUyNzgwMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47.0,6.4,"129,351",tt0435651,movie,,"$45,090,374",,,97.0,129351.0,6.4
908,tm178712,Scary Movie 5,MOVIE,"Home with their newly-formed family, happy parents Dan and Jody are haunted by sinister, paranormal activities. Determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon.",2013,PG-13,86,tt0795461,3.5,70814.0,Scary Movie 5,2013,PG-13,12 Apr 2013,86 min,Comedy,"Malcolm D. Lee, David Zucker","David Zucker, Pat Proft, Shawn Wayans","Simon Rex, Ashley Tisdale, Charlie Sheen","A couple begin to experience some unusual activity after bringing their lost nieces and nephew home. With the help of home-surveillance cameras, they learn they're being stalked by a nefarious demon.","English, Spanish, Latin",United States,5 nominations total,https://m.media-amazon.com/images/M/MV5BMTc5OTIxMjQ4NF5BMl5BanBnXkFtZTcwOTAyNDcyOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '11/100'}]",11.0,3.6,"81,742",tt0795461,movie,,"$32,015,787",,,86.0,81742.0,3.6
921,tm161029,Mr. Peabody & Sherman,MOVIE,"A young boy and his dog, who happens to have a genius-level IQ, spring into action when their time-machine is stolen and moments in history begin to be changed.",2014,PG,92,tt0864835,6.8,68790.0,Mr. Peabody & Sherman,2014,PG,07 Mar 2014,92 min,"Animation, Adventure, Comedy",Rob Minkoff,"Jay Ward, Craig Wright, Robert Ben Garant","Ty Burrell, Max Charles, Stephen Colbert","Sherman, a young boy, misuses a time machine made by his scientist father Mr. Peabody and causes the world history to go haywire. It is now up to Mr. Peabody to rescue his son and the world.",English,"United States, India",Nominated for 1 BAFTA Award2 wins & 16 nominations total,https://m.media-amazon.com/images/M/MV5BZWMyODZlZTktNWE0Ny00YzUzLWFkOTQtZjFjYjA5ZWMyZmU0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59.0,6.7,"82,513",tt0864835,movie,,"$111,506,430",,,92.0,82513.0,6.7
1117,tm681614,Grandmother's Farm,MOVIE,,2013,,71,tt10033686,2.9,74.0,Grandmother's Farm,2013,,10 Dec 2013,71 min,"Comedy, Horror, Mystery",Ahmed Zain,Ibrahim Bin Mohamed,"Khalid Al Nuaimi, Yaser Al-Neyadi, Abdullah Alramsi",A guys' getaway to one of their grandmother's farm in the desert goes from fun to frightening when a mystery guest crashes the party.,Arabic,United Arab Emirates,,https://m.media-amazon.com/images/M/MV5BNTY1NjkxYTUtMmM4OS00NTJhLTg1NTUtYTAwNDVkMGE0NGRiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '2.8/10'}]",,2.8,106,tt10033686,movie,,,,,71.0,106.0,2.8
1193,tm120609,"Hail, Caesar!",MOVIE,"When a Hollywood star mysteriously disappears in the middle of filming, the studio sends their fixer to get him back.",2016,PG-13,106,tt0475290,6.3,132821.0,"Hail, Caesar!",2016,PG-13,05 Feb 2016,106 min,"Comedy, Drama, Mystery","Ethan Coen, Joel Coen","Joel Coen, Ethan Coen","Josh Brolin, George Clooney, Alden Ehrenreich",A Hollywood fixer in the 1950s works to keep the studio's stars in line.,English,"United Kingdom, Japan, United States",Nominated for 1 Oscar. 14 wins & 44 nominations total,https://m.media-amazon.com/images/M/MV5BYmE1NDE2ODUtZmVmNi00OTM3LWFkOTItZDE2NGUwMTM0YjIyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72.0,6.3,"147,542",tt0475290,movie,,"$30,498,085",,,106.0,147542.0,6.3
1243,tm199700,The Danish Girl,MOVIE,"When Gerda Wegener asks her husband Einar to fill in as a portrait model, Einar discovers the person she's meant to be and begins living her life as Lili Elbe. Having realized her true self and with Gerda's love and support, Lili embarks on a groundbreaking journey as a transgender pioneer.",2015,R,119,tt0810819,7.1,180805.0,The Danish Girl,2015,R,22 Jan 2016,119 min,"Biography, Drama",Tom Hooper,"Lucinda Coxon, David Ebershoff","Eddie Redmayne, Alicia Vikander, Amber Heard",A love story loosely inspired by the lives of Danish artists Lili Elbe and Gerda Wegener. Lili and Gerda's marriage and work evolve as they navigate Lili's groundbreaking journey as a transgender pioneer.,"English, French, German, Ukrainian","United Kingdom, United States, Germany, Denmark, Belgium, Japan",Won 1 Oscar. 32 wins & 82 nominations total,https://m.media-amazon.com/images/M/MV5BMjA0NjA4NjE2Nl5BMl5BanBnXkFtZTgwNzIxNTY2NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66.0,7.1,"204,119",tt0810819,movie,,"$11,114,018",,,119.0,204119.0,7.1
1302,tm233317,Pee-wee's Big Holiday,MOVIE,A fateful meeting with a mysterious stranger inspires Pee-wee Herman to take his first-ever holiday.,2016,PG,90,tt0837156,6.1,7985.0,Pee-wee's Big Holiday,2016,TV-PG,18 Mar 2016,90 min,"Comedy, Family",John Lee,"Paul Reubens, Paul Rust","Paul Reubens, Jordan Black, Doug Cox",A fateful meeting with a mysterious stranger inspires Pee-wee Herman to take his first holiday ever in this epic story of friendship and destiny.,"English, Spanish",United States,,https://m.media-amazon.com/images/M/MV5BMjIyODA1MzYyM15BMl5BanBnXkFtZTgwMjQxODYyODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63.0,6.1,"9,390",tt0837156,movie,,,,,90.0,9390.0,6.1
1308,tm123789,The Young Messiah,MOVIE,"Tells the story of Jesus Christ at age seven as he and his family depart Egypt to return home to Nazareth. Told from his childhood perspective, it follows young Jesus as he grows into his religious identity.",2016,PG-13,120,tt1002563,5.6,3542.0,The Young Messiah,2016,PG-13,11 Mar 2016,111 min,"Drama, Fantasy",Cyrus Nowrasteh,"Betsy Giffen Nowrasteh, Cyrus Nowrasteh, Anne Rice","Adam Greaves-Neal, Vincent Walsh, Sara Lazzaro","Tells the story of Jesus Christ at age seven as he and his family depart Egypt to return home to Nazareth. Told from his childhood perspective, it follows young Jesus as he grows into his religious identity.",English,"United States, South Korea",3 wins total,https://m.media-amazon.com/images/M/MV5BMTU4NzM3NzczMF5BMl5BanBnXkFtZTgwMzM0NjkwNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33.0,5.7,"4,016",tt1002563,movie,,"$6,490,401",,,111.0,4016.0,5.7
1316,tm166321,Our Brand Is Crisis,MOVIE,"Based on the documentary ""Our Brand Is Crisis"", this feature focuses on the use of American political campaign strategies in South America.",2015,R,108,tt1018765,6.1,22147.0,Our Brand Is Crisis,2015,R,30 Oct 2015,107 min,"Comedy, Drama",David Gordon Green,"Rachel Boynton, Peter Straughan","Sandra Bullock, Billy Bob Thornton, Anthony Mackie","A battle-hardened American political consultant is sent to help re-elect a controversial president in Bolivia, where she must compete with a long-term rival working for another candidate.","English, Spanish",United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BMTg5MDUwMDQwM15BMl5BanBnXkFtZTgwNTczMjU3NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53.0,6.1,"23,727",tt1018765,movie,,"$7,002,261",,,107.0,23727.0,6.1
1480,tm230524,"ChatÃ´, The King of Brazil",MOVIE,"The true story of Assis Chateaubriand, the first magnate of communications in Brazil. Due to his influence during the late 1930s up to the early 1960s, he has come to be called 'the Brazilian Citizen Kane'.",2015,,100,tt0337926,5.4,18.0,Chatô - The King of Brazil,2016,,24 Jan 2016,102 min,"Biography, Drama",Guilherme Fontes,"João Emanuel Carneiro, Guilherme Fontes, Matthew Robbins","Marco Ricca, Andrea Beltrão, Paulo Betti","The story of Assis Chateaubriand, the first magnate of communication in Brazil. Due to his influence during the late 1930s up to the early 1960s, he has come to be called The Brazilian Citizen Kane.",Portuguese,Brazil,17 wins & 14 nominations,https://m.media-amazon.com/images/M/MV5BNmU0NjFiMzgtYTYxNi00OTcyLTg4MzQtNGExMmMxOTExMjJlXkEyXkFqcGdeQXVyNTU0MjA3NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",,5.9,754,tt0337926,movie,,,,,102.0,754.0,5.9
1554,tm66466,Wazir,MOVIE,"'Wazir' is a tale of two unlikely friends, a wheelchair-bound chess grandmaster and a brave ATS officer. Brought together by grief and a strange twist of fate, the two men decide to help each other win the biggest games of their lives. But there's a mysterious, dangerous opponent lurking in the shadows, who is all set to checkmate them.",2016,PG-13,103,tt0315642,7.2,18681.0,Wazir,2016,Not Rated,08 Jan 2016,103 min,"Crime, Drama, Mystery",Bejoy Nambiar,"Vidhu Vinod Chopra, Abhijat Joshi, Bejoy Nambiar","Amitabh Bachchan, Farhan Akhtar, Aditi Rao Hydari",A grief-stricken cop and an amputee grandmaster are brought together by a peculiar twist of fate as part of a wider conspiracy that has darkened their lives.,Hindi,India,9 nominations total,https://m.media-amazon.com/images/M/MV5BMTUzNDU4NDMyOV5BMl5BanBnXkFtZTgwNjcyNzU0NzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}]",,7.1,"20,424",tt0315642,movie,,"$1,124,045",,,103.0,20424.0,7.1
1928,tm139885,The Other Side of the Wind,MOVIE,"Surrounded by fans and skeptics, grizzled director J.J. ""Jake"" Hannaford returns from years abroad in Europe to a changed Hollywood, where he attempts to make his innovative comeback film.  This film was started in 1970 but never completed during Welles lifetime.",2018,R,122,tt0069049,6.7,7104.0,The Other Side of the Wind,2018,R,02 Nov 2018,122 min,Drama,Orson Welles,"Orson Welles, Oja Kodar","John Huston, Oja Kodar, Peter Bogdanovich","At a media-swamped party to celebrate his 70th birthday and screen his avant-garde film-in-progress, a legendary but jaded Hollywood director is faced both with voracious fans and unsettling questions about what became of his lead...","English, German","France, Iran, United States",9 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BNDg5NTQ0NDU1Nl5BMl5BanBnXkFtZTgwMTExNzIyNjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80.0,6.7,"8,350",tt0069049,movie,,,,,122.0,8350.0,6.7
2404,tm429382,Nappily Ever After,MOVIE,"After an accident at the hair salon, Violet realizes she's not living life to the fullest. A soulful barber helps her put the pieces back together.",2018,NC-17,100,tt0365545,6.4,9139.0,Nappily Ever After,2018,TV-MA,21 Sep 2018,98 min,"Comedy, Drama, Romance",Haifaa Al-Mansour,"Adam Brooks, Gina Prince-Bythewood, Trisha R. Thomas","Sanaa Lathan, Ricky Whittle, Lyriq Bent","Violet Jones tired of waiting for her longtime boyfriend to propose, breaks up with him. But old feelings, and heaps of jealousy, no doubt, arise when he promptly begins dating another woman.",English,United States,1 win & 5 nominations,https://m.media-amazon.com/images/M/MV5BNzY2Nzk0MTgtMzFjOS00MDRlLWI0MzctYTA3Y2UxMTQzMTAzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63.0,6.4,"9,996",tt0365545,movie,,,,,98.0,9996.0,6.4
2779,tm461349,Stars in the Sky: A Hunting Story,MOVIE,"This documentary focuses on the lives of American hunters, presented as an honest exploration of the controversies, emotions, and traditions inherent to this most primal human activity.",2018,,69,tt10078502,7.3,333.0,Stars in the Sky: A Hunting Story,2018,TV-14,06 Aug 2020,75 min,Documentary,Steven Rinella,Steven Rinella,"Steven Rinella, Robert Abernathy, Greg Blascovich","STARS IN THE SKY: A Hunting Story is an examination of the lives of American hunters and their sometimes complicated relationship to our environment, presented as an honest exploration of the controversies, emotions, and tradition...",English,United States,,https://m.media-amazon.com/images/M/MV5BMGFlZjhhOGMtNGY1ZS00YzViLWJjYzktNGQ2MDA4OTE2OGJmXkEyXkFqcGdeQXVyOTYwMjIzNTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",,7.3,408,tt10078502,movie,,,,,75.0,408.0,7.3
2802,tm684591,Freej Al Taibeen,MOVIE,"Local rivals gear up to compete in a traditional game that tests their physical strength and endurance, but complications disrupt their training.",2018,PG-13,100,tt10078900,5.8,9.0,Freej Al Taibeen,2018,,02 Jun 2020,100 min,"Comedy, Sport",Ahmed Zain,Ahmed Zain,"Khalid Al Nuaimi, Nasser Al-Dhahnani, Yaser Al-Neyadi","Local rivals gear up to compete in a traditional game that tests their physical strength and endurance, but complications disrupt their training.",Arabic,United Arab Emirates,,https://m.media-amazon.com/images/M/MV5BZjNlNWI2ZWUtMmRjMi00YWVkLWEzNDctMzdjNDJmYzBlMThmXkEyXkFqcGc@._V1_SX300.jpg,[],,,17,tt10078900,movie,,,,,100.0,17.0,
3017,tm681578,The Rental,MOVIE,Two couples rent a vacation home for what should be a celebratory weekend get-away.,2020,R,88,tt10003008,5.7,29201.0,The Rental,2020,R,24 Jul 2020,88 min,"Drama, Horror, Mystery",Dave Franco,"Dave Franco, Joe Swanberg, Mike Demski","Dan Stevens, Alison Brie, Sheila Vand",Two couples rent a vacation home for what should be a celebratory weekend get-away.,English,United States,5 nominations total,https://m.media-amazon.com/images/M/MV5BMGM0MGNiNzUtNDI4MS00ZmU1LWE4ZWMtYTg2MDJiNTBiYTRlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62.0,5.7,"42,563",tt10003008,movie,,"$1,637,548",,,88.0,42563.0,5.7
3151,tm455636,The Dirt,MOVIE,The story of MÃ¶tley CrÃ¼e and their rise from the Sunset Strip club scene of the early 1980s to superstardom.,2019,R,108,tt0800325,6.9,47603.0,The Dirt,2019,TV-MA,22 Mar 2019,107 min,"Biography, Comedy, Drama",Jeff Tremaine,"Rich Wilkes, Amanda Adelson, Tommy Lee","Douglas Booth, Iwan Rheon, Colson Baker","Based on the bestselling autobiography from Mötley Crüe, the film is an unflinching tale of success and excess as four misfits rise from the streets of Hollywood to the heights of international fame.",English,United States,1 win total,https://m.media-amazon.com/images/M/MV5BZmRjZWUzMWEtNWNmNC00YjBlLTliOTUtY2I1Y2JkZjQ4NmViXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39.0,7.0,"58,124",tt0800325,movie,,,,,107.0,58124.0,7.0
3162,tm678022,The Prom,MOVIE,A troupe of hilariously self-obsessed theater stars swarm into a small conservative Indiana town in support of a high school girl who wants to take her girlfriend to the prom.,2020,PG-13,130,tt10161886,5.9,26197.0,The Prom,2020,PG-13,11 Dec 2020,130 min,"Comedy, Drama, Musical",Ryan Murphy,"Bob Martin, Chad Beguelin, Matthew Sklar","Meryl Streep, James Corden, Nicole Kidman",A troupe of hilariously self-obsessed theater stars swarm into a small conservative Indiana town in support of a high-school girl who wants to take her girlfriend to the prom.,English,United States,5 wins & 29 nominations total,https://m.media-amazon.com/images/M/MV5BY2ViN2NkY2QtNTU2Yy00MjE0LTgxZWEtMmNmYTZmOTU4ODJjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55.0,5.9,"30,095",tt10161886,movie,,,,,130.0,30095.0,5.9
